Species,Diameter,Condition,Sidewalk_Condition,Borough,Longitude,Latitude
PYCA,7,Excellent,Good,Manhattan,-74.007293,40.727495
PYCA,7,Excellent,Good,Manhattan,-74.007293,40.727495
TICO,6,Good,Good,Manhattan,-74.003992,40.725596
ULAM,10,Excellent,Good,Manhattan,-74.004784,40.723634
ULAM,10,Excellent,Good,Manhattan,-74.003992,40.725596
TICO,4,Good,Good,Manhattan,-74.003992,40.725596
GLTR,5,Good,Good,Manhattan,-74.004927,40.726372
GLTR,5,Good,Good,Manhattan,-74.004902,40.72637
SOJA,8,Excellent,Good,Manhattan,-74.004811,40.726362
TICO,4,Excellent,Good,Manhattan,-74.004722,40.726354
GLTR,6,Excellent,Good,Manhattan,-74.004541,40.726338
GLTR,6,Excellent,Good,Manhattan,-74.004449,40.72633
GIBI,7,Excellent,Good,Manhattan,-74.004268,40.726314
GIBI,8,Excellent,Good,Manhattan,-74.004177,40.726306
ZESE,6,Good,Good,Manhattan,-74.004177,40.726306
GLTR,4,Good,Good,Manhattan,1,1
ZESE,6,Poor,Good,Manhattan,-74.004177,40.726306
PLAC,9,Good,Good,Manhattan,-74.003477,40.726961
GIBI,5,Good,Good,Manhattan,-74.003477,40.726961
ACPL,3,Good,Good,Manhattan,-74.003477,40.726961
GIBI,3,Excellent,Good,Manhattan,-74.004231,40.727032
GIBI,7,Excellent,Good,Manhattan,-74.004306,40.727039
SOJA,3,Excellent,Good,Manhattan,-74.004534,40.72706
GLTR,3,Good,Good,Manhattan,-74.004534,40.72706
ULAM,6,Poor,Good,Manhattan,-74.004534,40.72706
GLTR,8,Poor,Good,Manhattan,-74.004911,40.727096
GLTR,7,Good,Good,Manhattan,-74.004911,40.727096
GLTR,8,Good,Good,Manhattan,-74.004911,40.727096
SOJA,3,Excellent,Good,Manhattan,-74.004986,40.727103
PLAC,10,Good,Good,Manhattan,-74.005005,40.727105
GIBI,4,Excellent,Good,Manhattan,-74.004919,40.727097
PLAC,10,Excellent,Good,Manhattan,-74.004836,40.727089
QUPH,14,Excellent,Good,Manhattan,-74.004665,40.727073
PLAC,11,Excellent,Good,Manhattan,-74.004495,40.727057
ZESE,4,Poor,Good,Manhattan,-74.00441,40.727049
PLAC,14,Excellent,Good,Manhattan,-74.004241,40.727033
ZESE,5,Poor,Good,Manhattan,-74.004072,40.727017
GIBI,11,Excellent,Good,Manhattan,-74.004072,40.727017
GIBI,11,Excellent,Good,Manhattan,-74.003901,40.727001
GIBI,4,Excellent,Good,Manhattan,-74.003646,40.726977
GIBI,3,Excellent,Good,Manhattan,-74.003354,40.727136
GIBI,3,Excellent,Good,Manhattan,-74.003354,40.727136
PLAC,10,Excellent,Good,Manhattan,-74.003384,40.727679
GIBI,5,Excellent,Good,Manhattan,-74.003473,40.727687
ACPL,6,Excellent,Good,Manhattan,-74.003559,40.727696
ZESE,4,Poor,Good,Manhattan,-74.003647,40.727704
ZESE,5,Excellent,Good,Manhattan,-74.003997,40.727738
PYCA,3,Excellent,Good,Manhattan,-74.004083,40.727747
ZESE,5,Excellent,Good,Manhattan,-74.004171,40.727755
PLAC,9,Excellent,Good,Manhattan,-74.004344,40.727772
UNKDEAD,0,Dead,Good,Manhattan,-74.004693,40.727806
COMA,5,Poor,Good,Manhattan,-74.004693,40.727806
ZESE,5,Excellent,Good,Manhattan,-74.004781,40.727815
ULAM,6,Excellent,Good,Manhattan,-74.004979,40.727834
ULAM,8,Good,Good,Manhattan,-74.004877,40.727824
QURU,11,Excellent,Good,Manhattan,-74.004772,40.727814
PLAC,12,Good,Good,Manhattan,-74.004566,40.727794
QURU,7,Excellent,Good,Manhattan,-74.004359,40.727774
ZESE,7,Excellent,Good,Manhattan,-74.003949,40.727734
PYCA,7,Good,Good,Manhattan,-74.003949,40.727734
PYCA,8,Excellent,Good,Manhattan,-74.003949,40.727734
ZESE,5,Poor,Good,Manhattan,-74.003949,40.727734
ULAM,5,Excellent,Good,Manhattan,-74.003743,40.727713
PLAC,13,Unknown,Good,Manhattan,1,1
PYCA,6,Excellent,Good,Manhattan,-74.007293,40.727495
PYCA,7,Excellent,Good,Manhattan,-74.007293,40.727495
PYCA,7,Good,Good,Manhattan,-74.007296,40.727479
PYCA,6,Excellent,Good,Manhattan,-74.007296,40.727479
PYCA,8,Excellent,Good,Manhattan,-74.007296,40.727479
PYCA,7,Excellent,Good,Manhattan,-74.007296,40.727479
PYCA,8,Excellent,Good,Manhattan,-74.007296,40.727479
PYCA,8,Excellent,Good,Manhattan,-74.007296,40.727479
UNKDEAD,0,Dead,Good,Manhattan,-74.007103,40.72657
PYCA,4,Excellent,Good,Manhattan,-74.007544,40.725926
PS,0,Planting Space,Good,Manhattan,-74.007544,40.725926
PYCA,4,Excellent,Good,Manhattan,-74.007544,40.725926
PS,0,Planting Space,Good,Manhattan,-74.007544,40.725926
PS,0,Planting Space,Good,Manhattan,-74.007544,40.725926
PYCA,4,Excellent,Good,Manhattan,-74.007544,40.725926
PYCA,4,Excellent,Good,Manhattan,-74.007544,40.725926
QUPH,10,Excellent,Good,Manhattan,-74.007475,40.726344
PYCA,4,Excellent,Good,Manhattan,-74.007475,40.726344
SOJA,5,Excellent,Good,Manhattan,-74.008118,40.725893
SOJA,4,Excellent,Good,Manhattan,-74.008118,40.725893
PLAC,11,Good,Good,Manhattan,-74.005724,40.72593
PLAC,9,Good,Good,Manhattan,-74.005515,40.727341
SOJA,4,Excellent,Good,Manhattan,-74.007884,40.727383
GLTR,12,Excellent,Good,Manhattan,-74.009282,40.724982
GLTR,14,Excellent,Good,Manhattan,-74.009264,40.725113
PYCA,4,Excellent,Good,Manhattan,-74.009159,40.725902
PYCA,4,Excellent,Good,Manhattan,-74.009159,40.725902
PYCA,4,Excellent,Good,Manhattan,-74.009159,40.725902
PYCA,5,Excellent,Good,Manhattan,-74.009159,40.725902
PS,0,Planting Space,Good,Manhattan,-74.007672,40.725184
SOJA,3,Unknown,Good,Manhattan,-74.006478,40.725088
TICO,5,Excellent,Good,Manhattan,-74.005921,40.724915
AIAL,10,Excellent,Good,Manhattan,-74.006694,40.724464
GLTR,2,Poor,Good,Manhattan,-74.006694,40.724464
COMA,8,Excellent,Good,Manhattan,-74.006694,40.724464
TICO,9,Excellent,Good,Manhattan,-74.00609,40.723968
TICO,8,Excellent,Good,Manhattan,-74.00609,40.723968
TICO,9,Excellent,Good,Manhattan,-74.00609,40.723968
UNKDEAD,9,Dead,Good,Manhattan,-74.00609,40.723968
TICO,9,Excellent,Good,Manhattan,-74.00609,40.723968
TICO,7,Poor,Good,Manhattan,-74.00609,40.723968
TICO,8,Excellent,Good,Manhattan,-74.00609,40.723968
TICO,9,Excellent,Good,Manhattan,-74.00609,40.723968
PYCA,4,Excellent,Good,Manhattan,-74.004908,40.721009
SOJA,3,Excellent,Good,Manhattan,-74.004849,40.721084
GLTR,6,Excellent,Good,Manhattan,-74.004849,40.721084
GIBI,6,Excellent,Good,Manhattan,-74.001312,40.724255
GIBI,6,Excellent,Good,Manhattan,-74.001225,40.724214
AIAL,8,Excellent,Good,Manhattan,-74.001479,40.723748
AIAL,10,Excellent,Good,Manhattan,-74.001479,40.723748
GIBI,5,Excellent,Good,Manhattan,-74.000136,40.723682
GIBI,5,Excellent,Good,Manhattan,-73.999866,40.723549
PYCA,7,Excellent,Good,Manhattan,-74.008966,40.72064
PYCA,8,Excellent,Good,Manhattan,-74.008966,40.72064
AIAL,16,Excellent,Good,Manhattan,-74.009416,40.720696
UNKDEAD,0,Dead,Good,Manhattan,-74.01045,40.72287
PS,0,Planting Space,Good,Manhattan,-74.013826,40.709661
PS,0,Planting Space,Good,Manhattan,-74.013826,40.709661
PS,0,Planting Space,Good,Manhattan,-74.013826,40.709661
PS,0,Planting Space,Good,Manhattan,-74.013826,40.709661
PS,0,Planting Space,Good,Manhattan,-74.010018,40.724149
PS,0,Planting Space,Good,Manhattan,-74.009921,40.724139
PS,0,Planting Space,Good,Manhattan,-74.009423,40.724097
PS,0,Planting Space,Good,Manhattan,-74.009365,40.724588
PS,0,Planting Space,Good,Manhattan,-74.009365,40.724588
PS,0,Planting Space,Good,Manhattan,-74.009354,40.724616
ACSA1,14,Excellent,Good,Manhattan,-74.0095,40.724817
SOJA,3,Excellent,Good,Manhattan,-74.0095,40.724817
PYCA,3,Excellent,Good,Manhattan,-74.009585,40.72487
ULAM,6,Excellent,Good,Manhattan,-74.007946,40.723513
PLAC,9,Good,Good,Manhattan,-74.009066,40.723387
PLAC,7,Excellent,Good,Manhattan,-74.009066,40.723387
PLAC,9,Excellent,Good,Manhattan,-74.008028,40.723132
MAPU,2,Good,Good,Manhattan,-73.999152,40.718585
GLTR,4,Good,Good,Manhattan,1,1
QUPA,5,Good,Good,Manhattan,-73.997323,40.721678
PS,0,Planting Space,Good,Manhattan,-73.997287,40.721785
QUPA,4,Unknown,Good,Manhattan,-73.997251,40.721893
GIBI,4,Unknown,Good,Manhattan,-73.997179,40.722108
GIBI,11,Good,Good,Manhattan,-73.997202,40.721383
PS,0,Planting Space,Good,Manhattan,-73.997202,40.721383
GLTR,9,Unknown,Good,Manhattan,-73.996688,40.72121
GLTR,8,Unknown,Good,Manhattan,-73.996988,40.721311
GLTR,5,Unknown,Good,Manhattan,-73.996988,40.721311
GLTR,5,Unknown,Good,Manhattan,-73.996988,40.721311
GLTR,11,Unknown,Good,Manhattan,-73.996957,40.721301
GLTR,10,Unknown,Good,Manhattan,-73.996957,40.721301
UNKNOWN,2,Good,Good,Manhattan,-73.999641,40.721697
UNKNOWN,2,Good,Good,Manhattan,-73.999641,40.721697
GLTR,7,Good,Good,Manhattan,-73.996336,40.720304
GLTR,7,Good,Good,Manhattan,-73.99602,40.720177
PYCA,5,Good,Good,Manhattan,-73.99779,40.719492
PYCA,5,Good,Good,Manhattan,-73.99779,40.719492
GLTR,4,Good,Good,Manhattan,-73.99699,40.71922
GIBI,4,Good,Good,Manhattan,-73.99469,40.721304
GIBI,4,Good,Good,Manhattan,-73.994514,40.721231
TICO,9,Good,Good,Manhattan,-73.994338,40.721159
GLTR,2,Good,Good,Manhattan,-73.996314,40.719465
GIBI,4,Good,Good,Manhattan,-73.99792,40.718176
GIBI,4,Good,Good,Manhattan,-73.99881,40.718351
PLAC,10,Excellent,Good,Manhattan,-74.008028,40.723132
PLAC,10,Excellent,Good,Manhattan,-74.008028,40.723132
PLAC,11,Excellent,Good,Manhattan,-74.008028,40.723132
PYCA,4,Excellent,Good,Manhattan,-74.00805,40.723011
PYCA,4,Excellent,Good,Manhattan,-74.00805,40.723011
PYCA,3,Excellent,Good,Manhattan,-74.00805,40.723011
PYCA,3,Excellent,Good,Manhattan,-74.00805,40.723011
QUPH,10,Excellent,Good,Manhattan,-74.00805,40.723011
PYCA,11,Unknown,Good,Manhattan,-74.008269,40.721651
SOJA,4,Good,Good,Manhattan,-73.99881,40.718351
SOJA,5,Good,Good,Manhattan,-73.99881,40.718351
UNKSHFT,0,Stump,Good,Manhattan,-73.99881,40.718351
PYCA,4,Excellent,Good,Manhattan,-74.005274,40.721231
PYCA,3,Excellent,Good,Manhattan,-74.005274,40.721231
SOJA,4,Unknown,Good,Manhattan,-73.99881,40.718351
PS,0,Planting Space,Good,Manhattan,-74.005274,40.721231
SOJA,4,Unknown,Good,Manhattan,-73.99881,40.718351
TICO,6,Excellent,Good,Manhattan,-74.005274,40.721231
TICO,4,Excellent,Good,Manhattan,-74.005274,40.721231
TICO,3,Poor,Good,Manhattan,-74.005274,40.721231
TICO,11,Excellent,Good,Manhattan,-74.005274,40.721231
TICO,6,Good,Good,Manhattan,-74.005274,40.721231
UNKNOWN,1,Good,Good,Manhattan,-73.998173,40.717758
TICO,11,Excellent,Good,Manhattan,-74.005274,40.721231
TICO,11,Excellent,Good,Manhattan,-74.005274,40.721231
TICO,8,Excellent,Good,Manhattan,-74.005274,40.721231
GIBI,5,Good,Good,Manhattan,-73.99792,40.718176
TICO,11,Excellent,Good,Manhattan,-74.005274,40.721231
GIBI,4,Good,Good,Manhattan,-73.99792,40.718176
GIBI,4,Good,Good,Manhattan,-73.99792,40.718176
TICO,6,Good,Good,Manhattan,-74.005274,40.721231
GIBI,3,Good,Good,Manhattan,-73.99792,40.718176
TICO,5,Poor,Good,Manhattan,-74.005274,40.721231
TICO,9,Excellent,Good,Manhattan,-74.005274,40.721231
TICO,5,Poor,Good,Manhattan,-74.005274,40.721231
TICO,6,Excellent,Good,Manhattan,-74.005274,40.721231
SOJA,9,Excellent,Good,Manhattan,-74.005466,40.720303
SOJA,9,Excellent,Good,Manhattan,-74.005466,40.720303
SOJA,9,Excellent,Good,Manhattan,-74.005466,40.720303
PLAC,14,Excellent,Good,Manhattan,-74.005466,40.720303
SOJA,4,Excellent,Good,Manhattan,-74.005466,40.720303
SOJA,4,Excellent,Good,Manhattan,-74.005466,40.720303
SOJA,5,Excellent,Good,Manhattan,-74.005466,40.720303
SOJA,5,Poor,Good,Manhattan,-74.005466,40.720303
PLAC,12,Excellent,Good,Manhattan,-74.005466,40.720303
SOJA,5,Excellent,Good,Manhattan,-74.005466,40.720303
PLAC,17,Excellent,Good,Manhattan,-74.005466,40.720303
UNKDEAD,0,Dead,Good,Manhattan,-74.006001,40.720203
COMA,5,Good,Good,Manhattan,-73.997091,40.72233
COMA,5,Good,Good,Manhattan,-73.997091,40.72233
COMA,5,Good,Good,Manhattan,-73.997091,40.72233
COMA,4,Good,Good,Manhattan,-73.997091,40.72233
UNKNOWN,15,Good,Good,Manhattan,-74.005808,40.719872
GLTR,5,Excellent,Good,Manhattan,-74.010532,40.720159
GLTR,5,Excellent,Good,Manhattan,-74.010532,40.720159
GLTR,5,Good,Good,Manhattan,-74.010532,40.720159
GLTR,5,Good,Good,Manhattan,-74.010532,40.720159
GLTR,5,Excellent,Good,Manhattan,-74.010532,40.720159
GLTR,5,Excellent,Good,Manhattan,-74.010532,40.720159
GLTR,5,Excellent,Good,Manhattan,-74.010532,40.720159
GLTR,5,Good,Good,Manhattan,-74.015628,40.707402
GLTR,5,Excellent,Good,Manhattan,-74.015628,40.707402
GLTR,5,Excellent,Good,Manhattan,-74.015628,40.707402
GLTR,6,Excellent,Good,Manhattan,-74.015628,40.707402
GLTR,6,Excellent,Good,Manhattan,-74.015628,40.707402
GLTR,5,Excellent,Good,Manhattan,-74.015628,40.707402
GLTR,4,Excellent,Good,Manhattan,-74.015628,40.707402
GLTR,4,Excellent,Good,Manhattan,-74.015628,40.707402
GLTR,6,Excellent,Good,Manhattan,-74.015628,40.707402
GLTR,8,Excellent,Good,Manhattan,-74.015628,40.707402
QURU,4,Excellent,Good,Manhattan,-74.015628,40.707402
PS,0,Planting Space,Good,Manhattan,-74.015628,40.707402
GLTR,5,Excellent,Good,Manhattan,-74.015628,40.707402
GLTR,5,Good,Good,Manhattan,-74.015628,40.707402
GLTR,5,Excellent,Good,Manhattan,-74.015628,40.707402
GLTR,4,Poor,Good,Manhattan,-74.015628,40.707402
GLTR,4,Excellent,Good,Manhattan,-74.015628,40.707402
GLTR,5,Excellent,Good,Manhattan,-74.015628,40.707402
GLTR,5,Excellent,Good,Manhattan,-74.015628,40.707402
GLTR,5,Excellent,Good,Manhattan,-74.015628,40.707402
GLTR,5,Excellent,Good,Manhattan,-74.015628,40.707402
GIBI,8,Unknown,Good,Manhattan,-73.99746,40.721923
PLAC,18,Unknown,Good,Manhattan,-73.997518,40.721855
PLAC,11,Unknown,Good,Manhattan,-73.997576,40.721788
UNKNOWN,0,Unknown,Good,Manhattan,-73.997634,40.721721
GLTR,5,Excellent,Good,Manhattan,-74.007459,40.733294
GLTR,6,Excellent,Good,Manhattan,-74.007459,40.733294
GLTR,6,Excellent,Good,Manhattan,-74.007459,40.733294
UNKNOWN,12,Good,Good,Manhattan,-73.994794,40.721078
UNKNOWN,16,Good,Good,Manhattan,-73.994766,40.721152
GLTR,7,Excellent,Good,Manhattan,-74.010119,40.720648
UNKNOWN,14,Good,Good,Manhattan,-73.994779,40.721118
GLTR,7,Excellent,Good,Manhattan,-74.010119,40.720648
GLTR,5,Excellent,Good,Manhattan,-74.010119,40.720648
GLTR,5,Excellent,Good,Manhattan,-74.010119,40.720648
UNKNOWN,13,Good,Good,Manhattan,-73.994802,40.721058
GLTR,6,Good,Good,Manhattan,-74.010119,40.720648
GLTR,6,Excellent,Good,Manhattan,-74.010119,40.720648
GLTR,6,Good,Good,Manhattan,-74.010119,40.720648
GLTR,6,Good,Good,Manhattan,-74.010119,40.720648
GLTR,6,Good,Good,Manhattan,-74.010119,40.720648
GLTR,6,Excellent,Good,Manhattan,-74.010119,40.720648
GLTR,5,Excellent,Good,Manhattan,-74.010119,40.720648
GLTR,5,Excellent,Good,Manhattan,-74.010119,40.720648
GLTR,6,Excellent,Good,Manhattan,-74.010119,40.720648
GLTR,6,Excellent,Good,Manhattan,-74.010119,40.720648
GLTR,7,Excellent,Good,Manhattan,-74.010119,40.720648
UNKNOWN,9,Good,Good,Manhattan,-73.99469,40.721304
GLTR,7,Excellent,Good,Manhattan,-74.010119,40.720648
GLTR,7,Excellent,Good,Manhattan,-74.010119,40.720648
GLTR,6,Excellent,Good,Manhattan,-74.010119,40.720648
GLTR,8,Excellent,Good,Manhattan,-74.010119,40.720648
GLTR,6,Excellent,Good,Manhattan,-74.010119,40.720648
GLTR,7,Excellent,Good,Manhattan,-74.010119,40.720648
GLTR,6,Excellent,Good,Manhattan,-74.010119,40.720648
GLTR,6,Excellent,Good,Manhattan,-74.010119,40.720648
GLTR,6,Excellent,Good,Manhattan,-74.010119,40.720648
GLTR,7,Excellent,Good,Manhattan,-74.010119,40.720648
GLTR,5,Excellent,Good,Manhattan,-74.010119,40.720648
GLTR,6,Excellent,Good,Manhattan,-74.010119,40.720648
GLTR,6,Excellent,Good,Manhattan,-74.010119,40.720648
GLTR,7,Excellent,Good,Manhattan,-74.010119,40.720648
PLAC,4,Good,Good,Manhattan,-73.990676,40.7299
PYCA,3,Poor,Good,Manhattan,-73.990676,40.7299
PLAC,8,Poor,Good,Manhattan,-73.990676,40.7299
PLAC,10,Poor,Good,Manhattan,-73.990676,40.7299
GIBI,6,Good,Good,Manhattan,-73.99548,40.719322
PLAC,9,Good,Good,Manhattan,-73.990676,40.7299
PLAC,11,Good,Good,Manhattan,-73.990676,40.7299
PLAC,10,Good,Good,Manhattan,-73.990676,40.7299
GIBI,5,Good,Good,Manhattan,-73.995419,40.719474
COMA,6,Good,Good,Manhattan,-73.995431,40.719444
PYCA,5,Good,Good,Manhattan,-73.993934,40.732011
PYCA,4,Good,Good,Manhattan,-73.993934,40.732011
TICO,11,Good,Good,Manhattan,-73.987245,40.729183
GIBI,4,Good,Good,Manhattan,-73.996311,40.721845
TICO,11,Excellent,Good,Manhattan,-73.987063,40.729118
GIBI,3,Good,Good,Manhattan,-73.996311,40.721845
PYCA,10,Good,Good,Manhattan,-73.986969,40.729078
PLAC,7,Good,Good,Manhattan,-73.986781,40.728999
PLAC,8,Good,Good,Manhattan,-73.986641,40.72894
PLAC,8,Good,Good,Manhattan,-73.986408,40.728841
TICO,9,Good,Good,Manhattan,-73.986174,40.728743
AIAL,8,Good,Good,Manhattan,-73.986174,40.728743
SOJA,9,Good,Good,Manhattan,-73.995137,40.721486
TICO,10,Good,Good,Manhattan,-73.986034,40.728684
PS,0,Planting Space,Good,Manhattan,-73.985986,40.728663
SOJA,9,Good,Good,Manhattan,-73.995137,40.721486
SOJA,9,Good,Good,Manhattan,-73.995137,40.721486
SOJA,9,Good,Good,Manhattan,-73.995137,40.721486
TICO,6,Good,Good,Manhattan,-73.986268,40.728782
PS,0,Planting Space,Good,Manhattan,-73.986362,40.728822
QUPA,2,Good,Good,Manhattan,-73.986408,40.728841
SOJA,10,Good,Good,Manhattan,-73.995137,40.721486
COMA,4,Good,Good,Manhattan,-73.986453,40.728861
PLAC,12,Good,Good,Manhattan,-73.986641,40.72894
PLAC,13,Good,Good,Manhattan,-73.986689,40.72896
PLAC,12,Poor,Good,Manhattan,-73.986735,40.728979
PLAC,2,Good,Good,Manhattan,-73.986781,40.728999
PLAC,13,Good,Good,Manhattan,-73.986829,40.729019
PLAC,15,Good,Good,Manhattan,-73.986875,40.729038
PLAC,12,Good,Good,Manhattan,-73.986969,40.729078
TICO,8,Good,Good,Manhattan,-73.987109,40.729137
GLTR,4,Good,Good,Manhattan,-73.990002,40.730406
GIBI,5,Good,Good,Manhattan,-73.996513,40.722064
TICO,12,Good,Good,Manhattan,-73.995737,40.721732
GLTR,3,Good,Good,Manhattan,-73.990002,40.730406
TICO,8,Unknown,Good,Manhattan,-73.995564,40.72166
GLTR,4,Good,Good,Manhattan,-73.989987,40.730398
PLAC,7,Good,Good,Manhattan,-73.989944,40.730376
GLTR,5,Good,Good,Manhattan,-73.989944,40.730376
GLTR,9,Good,Good,Manhattan,-73.989944,40.730376
GLTR,9,Good,Good,Manhattan,-73.989944,40.730376
ACPL,4,Good,Good,Manhattan,-73.989944,40.730376
PYCA,4,Good,Good,Manhattan,-73.990002,40.730406
PYCA,0,Good,Good,Manhattan,-73.990002,40.730406
PYCA,5,Good,Good,Manhattan,-73.988209,40.729919
PYCA,8,Good,Good,Manhattan,-73.988014,40.729923
GIBI,6,Good,Good,Manhattan,-73.988014,40.729923
GLTR,3,Good,Good,Manhattan,-73.988014,40.729923
PYCA,9,Good,Good,Manhattan,-73.987917,40.729925
ACPL,10,Good,Good,Manhattan,-73.987722,40.729929
QUPA,19,Good,Good,Manhattan,-73.987868,40.729926
COMA,4,Good,Good,Manhattan,-73.987868,40.729926
TICO,5,Good,Good,Manhattan,-73.987868,40.729926
AIAL,16,Good,Good,Manhattan,-73.987952,40.729924
ACPL,6,Good,Good,Manhattan,-73.988038,40.729922
ACPL,8,Good,Good,Manhattan,-73.988209,40.729919
PLAC,13,Good,Good,Manhattan,-73.988293,40.729917
PLAC,16,Good,Good,Manhattan,-73.988464,40.729914
ACPL,9,Good,Good,Manhattan,-73.988464,40.729914
COMA,3,Poor,Good,Manhattan,-73.98855,40.729912
ACPL,11,Good,Good,Manhattan,-73.988635,40.729911
PLAC,18,Good,Good,Manhattan,-73.991699,40.726656
SOJA,6,Excellent,Good,Manhattan,-73.991759,40.726487
PLAC,14,Good,Good,Manhattan,-73.991862,40.726199
PLAC,3,Good,Good,Manhattan,-73.991895,40.726109
PLAC,4,Good,Good,Manhattan,-73.991993,40.725836
PLAC,14,Good,Good,Manhattan,-73.992207,40.72539
PYCA,6,Good,Good,Manhattan,-73.989059,40.730715
GIBI,8,Good,Good,Manhattan,-73.988946,40.730669
PLAC,10,Good,Good,Manhattan,1,1
GIBI,10,Good,Good,Manhattan,-73.988779,40.730583
GIBI,10,Poor,Good,Manhattan,-73.988612,40.730498
PYCA,7,Good,Good,Manhattan,-73.98853,40.730456
QUPA,17,Good,Good,Manhattan,-73.988446,40.730413
PLAC,16,Good,Good,Manhattan,-73.992336,40.724981
PYCA,3,Good,Good,Manhattan,-73.988279,40.730328
GIBI,11,Good,Good,Manhattan,-73.988112,40.730243
GIBI,14,Good,Good,Manhattan,-73.988028,40.7302
TICO,11,Good,Good,Manhattan,-73.987245,40.729183
PLAC,10,Good,Good,Manhattan,-73.987862,40.730115
QUPA,14,Good,Good,Manhattan,-73.987862,40.730115
ZESE,7,Good,Good,Manhattan,-73.986871,40.729699
PYCA,5,Good,Good,Manhattan,-73.986871,40.729699
PYCA,3,Good,Good,Manhattan,-73.986871,40.729699
QUPA,17,Good,Good,Manhattan,-73.986871,40.729699
GLTR,2,Good,Good,Manhattan,-73.986871,40.729699
QUPA,19,Good,Good,Manhattan,-73.986871,40.729699
ACPL,6,Good,Good,Manhattan,-73.986871,40.729699
PLAC,16,Good,Good,Manhattan,-73.992374,40.724859
PYCA,8,Excellent,Good,Manhattan,-73.992441,40.72465
QUPA,12,Good,Good,Manhattan,-73.987722,40.729929
PLAC,15,Good,Good,Manhattan,-73.992541,40.724336
QUPA,12,Good,Good,Manhattan,-73.987722,40.729929
QUPA,18,Good,Good,Manhattan,-73.9886,40.730492
GIBI,11,Good,Good,Manhattan,-73.9886,40.730492
GIBI,11,Excellent,Good,Manhattan,-73.988693,40.73054
GIBI,9,Good,Good,Manhattan,-73.988723,40.730555
PYCA,15,Good,Good,Manhattan,-73.988754,40.73057
TICO,6,Good,Good,Manhattan,-73.988785,40.730587
GIBI,9,Good,Good,Manhattan,-73.988815,40.730602
PYCA,9,Good,Good,Manhattan,-73.988847,40.730618
PYCA,11,Good,Good,Manhattan,-73.988877,40.730633
PLAC,10,Good,Good,Manhattan,-73.988907,40.730649
PYCA,4,Good,Good,Manhattan,-73.989,40.730696
QUPA,8,Good,Good,Manhattan,-73.989046,40.730732
PYCA,14,Good,Good,Manhattan,-73.989046,40.730732
GIBI,6,Good,Good,Manhattan,-73.986248,40.72954
COMA,3,Good,Good,Manhattan,-73.985895,40.729391
COMA,3,Good,Good,Manhattan,-73.985807,40.729354
COMA,3,Good,Good,Manhattan,-73.985718,40.729316
GLTR,5,Good,Good,Manhattan,-73.985544,40.729242
GLTR,4,Good,Good,Manhattan,-73.985544,40.729242
GLTR,4,Good,Good,Manhattan,-73.985454,40.729205
GIBI,4,Good,Good,Manhattan,-73.985191,40.729093
GIBI,6,Good,Good,Manhattan,-73.98503,40.729025
PYCA,7,Good,Good,Manhattan,1,1
COMA,3,Good,Good,Manhattan,-73.98503,40.729025
PS,0,Planting Space,Good,Manhattan,-73.98492,40.728979
PS,0,Planting Space,Good,Manhattan,-73.984661,40.728869
PYCA,12,Good,Good,Manhattan,-73.98492,40.728979
GLTR,4,Good,Good,Manhattan,-73.98514,40.729072
COMA,4,Good,Good,Manhattan,-73.985248,40.729117
COMA,3,Good,Good,Manhattan,-73.985468,40.72921
PLAC,3,Good,Good,Manhattan,-73.985686,40.729303
GLTR,10,Good,Good,Manhattan,-73.985686,40.729303
COMA,3,Good,Good,Manhattan,-73.985904,40.729395
COMA,3,Good,Good,Manhattan,-73.986122,40.729487
AIAL,6,Good,Good,Manhattan,-73.986232,40.729533
